>python -u "runit.py"
./timeucds/ucds0
282.755707, 1256.750977, 1511.340332, 1502.254761, 1497.176025, 1257.461426, 342.732025, 1259.166260, 368.496368, 147.680862, 427.092438; 22.062925 - 55.701283 - 44.634907 - 75.643448 - 318.765747 - 38.385403 - 283.599152 - 98.256638 - 290.020569 - 772.997986 - 957.763550 - 1029.197510 - 1006.487061 - 1039.454346 - 994.680298 - 1044.029297 - 214.413208 - 169.729248 - 411.184570 - 1047.069946 - 4194304
./timeucds/mpurucds3
6000.256348, 3988.461182, 10819.520508, 8433.840820, 7075.640625, 3982.208496, 1239.901733, 11.001791, 5.408573, 6.396723, 6.533996; 161.325287 - 3873.295166 - 127.253006 - 3930.911621 - 126.090469 - 3950.969727 - 184.930786 - 4553.057617 - 163.648743 - 5079.039551 - 167.997040 - 5452.440918 - 153.989670 - 5448.629883 - 150.393204 - 5461.279297 - 186.350128 - 5585.992188 - 223.134796 - 4923.159180 - 16384
7679.129883, 4345.110840, 13786.313477, 10313.483398, 10050.146484, 4347.791504, 1270.880493, 11.606958, 6.563865, 6.500630, 6.722272; 97.131004 - 4187.202637 - 186.650131 - 4352.752441 - 193.706268 - 4400.433105 - 291.968750 - 4357.794434 - 223.993774 - 4883.222168 - 224.793655 - 5737.464844 - 199.923981 - 5683.827148 - 163.892395 - 5717.810547 - 240.508270 - 5494.783203 - 268.055664 - 3868.499023 - 32768
8863.462891, 4559.517578, 15687.288086, 11425.981445, 10829.890625, 4362.377930, 1287.764282, 12.894655, 6.838654, 6.694807, 6.836427; 116.034424 - 4633.487305 - 159.613556 - 4592.517090 - 179.093002 - 4753.818359 - 308.834290 - 5200.130371 - 218.739426 - 5600.778809 - 266.759338 - 5633.752441 - 257.227112 - 5257.964355 - 248.936050 - 5437.512207 - 287.754852 - 4083.341309 - 298.014069 - 4369.790039 - 65536
9300.207031, 4678.227539, 15484.175781, 11488.575195, 10969.240234, 4637.861816, 1268.209595, 11.695956, 6.707280, 6.543745, 6.708554; 197.013062 - 4825.387695 - 190.724716 - 4981.301758 - 179.163452 - 4987.179199 - 314.248383 - 5328.693359 - 289.462341 - 4740.794922 - 302.604919 - 4343.457520 - 299.070801 - 3603.041016 - 291.896790 - 2292.548340 - 347.436066 - 2589.525635 - 400.833130 - 4154.277832 - 131072
8934.924805, 4429.421387, 13346.231445, 10579.216797, 10360.952148, 4711.506836, 1289.573608, 11.555831, 6.678668, 6.615425, 6.722098; 199.386932 - 4357.746094 - 189.565643 - 4674.381836 - 200.337448 - 4711.076660 - 326.139893 - 3118.675293 - 307.160156 - 3678.520264 - 353.610199 - 4287.331055 - 348.291779 - 4365.678711 - 356.301483 - 4418.621582 - 427.045990 - 3377.732666 - 451.760712 - 4338.250000 - 262144
7526.844727, 4740.712891, 10349.927734, 9656.667969, 9505.625000, 4699.932129, 1302.104492, 12.325769, 6.636036, 6.625495, 6.735635; 210.484009 - 2784.336426 - 191.353455 - 1717.809692 - 224.980820 - 2741.004639 - 354.392059 - 3048.817871 - 407.395844 - 2480.201416 - 447.647186 - 3062.123535 - 446.041321 - 2947.955322 - 438.457825 - 2826.834717 - 472.488281 - 3128.782959 - 470.633636 - 2270.295654 - 524288
2738.835693, 4702.375000, 2820.565674, 2922.492188, 2950.826416, 4364.113281, 1298.919678, 12.600054, 6.835999, 6.732167, 6.860183; 236.848068 - 1337.544067 - 242.319611 - 1334.548584 - 240.637466 - 1108.553711 - 410.752441 - 1341.253906 - 416.554169 - 1360.520630 - 460.104370 - 1386.314087 - 463.863037 - 1377.691162 - 452.788452 - 1394.938965 - 508.505493 - 1394.318970 - 528.798218 - 1396.956177 - 1048576
1753.239258, 4637.795898, 1764.420532, 1771.398804, 1769.520508, 4657.862305, 1286.222168, 12.177087, 6.687740, 6.571837, 6.855254; 240.065872 - 1081.224854 - 243.243164 - 1092.496094 - 241.138763 - 1089.960449 - 418.453369 - 1125.347900 - 416.102539 - 1147.620239 - 475.716370 - 1162.144287 - 469.967743 - 1160.283936 - 470.005432 - 1147.788940 - 513.827881 - 1136.671631 - 514.996033 - 1138.484619 - 2097152
125.644112, 4569.283203, 1611.140137, 1596.533936, 1607.749023, 4609.561523, 1278.645020, 12.230447, 6.860751, 6.701528, 6.775577; 45.634659 - 67.790146 - 43.945217 - 59.065331 - 37.514111 - 56.623520 - 79.032898 - 252.117218 - 388.603394 - 1113.662964 - 465.355957 - 1094.993164 - 444.287048 - 1136.993408 - 471.394897 - 1086.175293 - 158.232086 - 59.914787 - 391.631287 - 1155.272461 - 4194304
>Exit code: 0
